,purpose_en,start_date,end_date,destination_en,airfare,other_transport,lodging,meals,other_expenses,total,additional_comments_en
70587,Accompany the Prime Minister to government events in Montreal and Markham,2022-04-28,2022-04-29,"Montréal, Quebec, Canada; Markham, Ontario, Canada",0.0,33.6,272.51,102.45,0.0,408.56,Government aircraft
70589,Accompany the Prime Minister to government events in Winnipeg and Toronto,2022-09-01,2022-09-02,"Winnipeg, Manitoba, Canada; Toronto, Ontario, Canada",0.0,33.6,410.14,192.3,0.0,636.04,Government aircraft
70590,Accompany the Prime Minister to government events in Vancouver and Surrey,2022-10-20,2022-10-21,"Vancouver, British Columbia, Canada; Surrey, British Columbia, Canada",0.0,33.6,339.58,125.5,0.0,498.68,Government aircraft
70602,Accompany the Prime Minister to government events in Edmonton and Quebec city ,2022-07-22,2022-07-28,"Edmonton, Alberta, Canada; Quebec, Quebec, Canada",0.0,198.53,799.27,170.3,0.0,1168.1,Government aircraft
70603,"Accompany the Prime Minister to government events in Montreal, Toronto, and Waterloo",2022-10-11,2022-10-14,"Montréal, Quebec, Canada; Toronto, Ontario, Canada; Waterloo, Ontario, Canada",0.0,74.54,846.6,227.7,0.0,1148.84,Government aircraft
70605,"Travel to Ottawa for internal and external mettings, Cabinet committee",2022-08-22,2022-08-24,"Toronto, Ontario, Canada; Ottawa, Ontario, Canada",0.0,111.41,498.29,88.1,0.0,697.8,Government aircraft
70610,Accompany the Prime Minister to government events in Toronto and Waterloo,2022-10-11,2022-10-14,"Toronto, Ontario, Canada; Waterloo, Ontario, Canada",0.0,43.91,866.12,307.35,0.0,1217.38,Government aircraft used for part of the trip
70612,Accompany the Prime Minister to government events in Vancouver and Surrey,2022-10-20,2022-10-21,"Vancouver, British Columbia, Canada; Surrey, British Columbia, Canada",0.0,21.6,339.58,119.17,0.0,480.35,Government aircraft
70617,Advance trip and accompany the Prime Minister to government events in Kitchener and Toronto,2022-08-30,2022-09-05,"Kitchener, Ontario, Canada; Toronto, Ontario, Canada",350.87,88.85,414.14,274.5,0.0,1128.36,Government aircraft used for part of the trip
70620,Accompany the Prime Minister to Her Majesty the Queen's funeral and the United Nations General Assembly in London and New York,2022-09-16,2022-09-22,"London, United Kingdom; New York, United States",0.0,32.52,0.0,788.61,0.0,821.13,Government aircraft
70623,"Accompany the Prime Minister to government events in Montreal, Toronto, and Waterloo",2022-10-11,2022-10-14,"Montréal, Quebec, Canada; Toronto, Ontario, Canada; Waterloo, Ontario, Canada",0.0,34.18,846.6,285.35,0.0,1166.13,Government aircraft
70625,Accompany the Prime Minister to government events in Vancouver and Surrey,2022-10-20,2022-10-21,"Vancouver, British Columbia, Canada; Surrey, British Columbia, Canada",0.0,68.18,339.58,102.45,0.0,510.21,Government aircraft
70630,Advance trip and accompany the Prime Minister to government events in Toronto and Kitchener,2022-10-10,2022-10-14,"Toronto, Ontario, Canada; Kitchener, Ontario, Canada",0.0,270.8,1205.75,353.2,0.0,1829.75,Government aircraft
70634,"Accompany the Prime Minister to government events in Port aux Basques, Montreal and Niagara Falls",2022-09-28,2022-09-30,"Port Aux Basques, Newfoundland And Labrador, Canada; Montréal, Quebec, Canada; Niagara Falls, Ontario, Canada",0.0,7.8,520.42,312.65,0.0,840.87,Government aircraft
70638,"Accompany the Prime Minister to government events in London, Riga, Berlin and Warsaw",2022-03-06,2022-03-11,"London, United Kingdom; Riga, Latvia; Berlin, Germany; Warsaw, Poland",0.0,0.0,0.0,422.52,0.0,422.52,Government aircraft
70641,Accompany the Prime Minister to government events in Montreal and Stephenville,2022-08-21,2022-08-24,"Montréal, Quebec, Canada; Stephenville, Newfoundland And Labrador, Canada",0.0,230.26,379.61,120.35,0.0,730.22,Government aircraft
70642,Accompany the Prime Minister to government events in Sorel-Tracy and Montreal ,2022-10-11,2022-10-12,"Sorel-tracy, Quebec, Canada; Montréal, Quebec, Canada",0.0,98.74,320.11,119.75,0.0,538.6,Government aircraft
70646,"The Right Honourable Justin Trudeau travels to government events in Montreal, Toronto and Waterloo",2022-10-11,2022-10-14,"Montréal, Quebec, Canada; Toronto, Ontario, Canada; Waterloo, Ontario, Canada",0.0,0.0,1186.23,0.0,0.0,1186.23,Government aircraft
70647,"The Right Honourable Justin Trudeau travels to government events in Stephenville, in the Îles-de-la-Madeleine and in Niagara Falls",2022-09-28,2022-09-30,"Stephenville, Newfoundland And Labrador, Canada; Îles-de-la-madeleine, Quebec, Canada; Niagara Falls, Ontario, Canada",0.0,0.0,377.95,0.0,0.0,377.95,Government aircraft
70649,Accompany the Prime Minister to government events in Montreal and Fredericton,2022-11-07,2022-11-08,"Montréal, Quebec, Canada; Fredericton, New Brunswick, Canada",0.0,35.83,320.11,119.95,0.0,475.89,Government aircraft
70656,"Accompany the Prime Minister to government events in Sorel-Tracy, Montreal, Toronto and Waterloo",2022-10-11,2022-10-14,"Sorel-tracy, Quebec, Canada; Montréal, Quebec, Canada; Toronto, Ontario, Canada; Waterloo, Ontario, Canada",0.0,33.6,846.6,398.55,0.0,1278.75,Government aircraft
70675,Accompany the Prime Minister to Her Majesty the Queen's funeral and the United Nations General Assembly in London and New York,2022-09-16,2022-09-22,"London, United Kingdom; New York, United States",0.0,45.6,0.0,880.72,0.0,926.32,Government aircraft
70678,Accompany the Prime Minister to government events in Montreal and Fredericton,2022-11-07,2022-11-08,"Montréal, Quebec, Canada; Fredericton, New Brunswick, Canada",0.0,140.66,320.11,79.4,0.0,540.17,Government aircraft
70680,Accompany the Prime Minister to government events in Montreal and Fredericton,2022-11-07,2022-11-08,"Montréal, Quebec, Canada; Fredericton, New Brunswick, Canada",0.0,0.0,320.11,142.0,0.0,462.11,Government aircraft
70693,The Right Honourable Justin Trudeau travels to government events in Montreal and Fredericton,2022-11-06,2022-11-08,"Montréal, Quebec, Canada; Fredericton, New Brunswick, Canada",0.0,0.0,320.11,0.0,0.0,320.11,Government aircraft
70698,Advance trip before the visit of the Prime Minister to government events in the GTA and Kitchener-Waterloo,2022-10-11,2022-10-14,"Toronto, Ontario, Canada; Whitby, Ontario, Canada; Kitchener, Ontario, Canada",408.5,71.68,866.12,478.6,0.0,1824.9,Government aircraft used for part of the trip
70719,Accompany the Prime Minister to the UN Biodiversity Conference in Montreal ,2022-12-05,2022-12-07,"Ottawa, Ontario, Canada; Montréal, Quebec, Canada",332.16,0.0,592.42,152.6,0.0,1077.18,Government aircraft used for part of the trip
70728,Accompany the Prime Minister to government events in London and Ingersoll,2022-12-05,2022-12-05,"London, Ontario, Canada;ingersoll, Ontario, Canada",0.0,31.69,0.0,23.05,0.0,54.74,Government aircraft
70738,Accompany the Prime Minister to Her Majesty the Queen's funeral and the United Nations General Assembly in London and New York,2022-09-16,2022-09-22,"New York, United States; London, United Kingdom",0.0,82.64,0.0,836.9,0.0,919.54,Government aircraft
70740,Accompany Prime Minister to government events in the Maritimes and Montreal ,2022-09-28,2022-09-29,"Stephenville, Newfoundland And Labrador, Canada; Montréal, Quebec, Canada",0.0,43.91,320.11,73.75,0.0,437.77,Government aircraft
70748,Accompany the Prime Minister to government events in Montreal and Toronto,2022-12-19,2022-12-20,"Montréal, Quebec, Canada; Toronto, Ontario, Canada",0.0,33.72,320.11,102.45,0.0,456.28,Government aircraft
70750,Accompany the Prime Minister to government events in Saskatoon and Windsor,2023-01-15,2023-01-18,"Saskatoon, Saskatchewan, Canada; Windsor, Ontario, Canada",0.0,28.68,550.55,294.99,0.0,874.22,Government aircraft
70777,"Accompany the Prime Minister to government events in London, Vancouver and Ingersoll",2022-12-01,2022-12-05,"London, Ontario, Canada; Vancouver, British Columbia, Canada; Ingersoll, Ontario, Canada",0.0,350.32,1194.59,250.75,0.0,1795.66,Government aircraft used for part of the trip
70785,Accompany the Prime Minister to government events in Toronto and Montreal,2022-12-19,2022-12-20,"Toronto, Ontario, Canada; Montréal, Quebec, Canada",0.0,35.66,320.11,142.0,0.0,497.77,Government aircraft
70794,"Advance trip and accompany Prime Minister to government events in Windsor, Vancouver and Toronto",2023-01-15,2023-01-23,"Windsor, Ontario, Canada; Vancouver, British Columbia, Canada; Toronto, Ontario, Canada",1074.08,42.71,1694.5,878.05,0.0,3689.34,Government aircraft used for part of the trip
70796,The Right Honourable Justin Trudeau travels to government events in Windsor and Saskatoon,2023-01-15,2023-01-18,"Windsor, Ontario, Canada; Saskatoon, Saskatchewan, Canada",0.0,0.0,542.15,0.0,0.0,542.15,Government aircraft
70799,The Right Honourable Justin Trudeau travels to government events in Montreal and Toronto,2022-12-19,2022-12-20,"Montréal, Quebec, Canada; Toronto, Ontario, Canada",0.0,0.0,320.11,0.0,0.0,320.11,Government aircraft
70804,Accompany the Prime Minister to government events in Hamilton,2023-01-22,2023-01-25,"Toronto, Ontario, Canada; Hamilton, Ontario, Canada",0.0,56.37,725.1,206.75,0.0,988.22,Government aircraft
70806,Accompany the Prime Minister to government events in Saskatoon and Windsor,2022-01-15,2022-01-18,"Saskatoon, Saskatchewan, Canada; Windsor, Ontario, Canada",0.0,44.11,542.15,91.7,0.0,677.96,Government aircraft
70822,"Accompany the Prime Minister to government events in Saskatoon, Windsor and Shawinigan",2023-01-15,2023-01-18,"Saskatoon, Saskatchewan, Canada; Windsor, Ontario, Canada; Shawinigan, Quebec, Canada",0.0,80.18,542.15,204.9,0.0,827.23,Government aircraft
70825,"Accompany the Prime Minister to government events in Saskatoon, Windsor and Shawinigan",2023-01-15,2023-01-18,"Saskatoon, Saskatchewan, Canada; Windsor, Ontario, Canada; Shawinigan, Quebec, Canada",0.0,91.08,542.15,245.0,0.0,878.23,Government aircraft
70827,"Accompany the Prime Minister to government events in Vancouver, Toronto and Hamilton",2023-01-22,2023-01-25,"Vancouver, British Columbia; Toronto, Ontario, Canada; Hamilton, Ontario, Canada",0.0,85.12,725.1,102.45,0.0,912.67,Government aircraft
70833,"Accompany the Prime Minister to government events in  Saskatoon, Windsor, Shawinigan and Trois-Rivières",2023-01-15,2023-01-18,"Saskatoon, Saskatchewan, Canada; Windsor, Ontario, Canada; Shawinigan, Quebec, Canada; Trois-rivières, Quebec, Canada",0.0,31.9,542.15,239.5,0.0,813.55,Government aircraft
70834,Advance trip before the visit of the  Prime Minister to government events Toronto,2022-10-10,2022-10-14,"Toronto, Ontario, Canada; Kitchener, Ontario, Canada",0.0,0.0,1409.15,353.2,105.1,1867.45,Government aircraft used for part of the trip
70837,"Advance trip and accompany Prime Minister to government events in Windsor, Vancouver and Toronto",2023-01-15,2023-01-23,"Windsor, Ontario, Canada; Vancouver, British Columbia, Canada; Toronto, Ontario, Canada",1074.08,7.08,1730.13,878.05,0.0,3689.34,Government aircraft used for part of the trip
70842,Accompany the Prime Minister to government events in Vancouver and Hamilton,2023-01-22,2023-01-25,"Vancouver, British Columbia, Canada; Hamilton, Ontario, Canada",0.0,106.44,725.1,103.0,0.0,934.54,Government aircraft
70844,The Right Honourable Justin Trudeau travels to government events in Toronto and Hamilton,2023-01-22,2023-01-25,"Toronto, Ontario, Canada; Hamilton, Ontario, Canada",0.0,0.0,935.46,0.0,0.0,935.46,Government aircraft
70845,"Accompany the Prime Minister to government events in Saskatoon, Windsor and Shawinigan",2023-01-15,2023-01-18,"Saskatoon, Saskatchewan, Canada; Windsor, Ontario, Canada; Shawinigan, Quebec, Canada",0.0,0.0,542.15,301.3,0.0,843.45,Government aircraft
70852,Accompany the Prime Minister to government events in Vancouver and Winnipeg,2023-03-01,2023-03-03,"Vancouver, British Columbia, Canada; Winnipeg, Manitoba, Canada",0.0,0.0,594.14,158.8,0.0,752.94,Government aircraft
70864,"Accompany the Prime Minister to government events in Toronto, Montreal and Halifax",2023-02-21,2023-02-24,"Toronto, Ontario, Canada; Montréal, Quebec, Canada; Halifax, Nova Scotia, Canada",0.0,53.65,918.0,215.4,0.0,1187.05,Government aircraft
70886,"Accompany the Prime Minister to government events in Montreal, Halifax and Toronto",2023-02-21,2023-02-24,"Montréal, Quebec, Canada; Halifax, Nova Scotia, Canada; Toronto, Ontario, Canada",0.0,62.25,916.82,185.1,0.0,1164.17,Government aircraft
70887,"Accompany the Prime Minister to government events in Vancouver, Toronto and Hamilton",2023-01-22,2023-01-25,"Vancouver, British Columbia, Canada; Toronto, Ontario, Canada; Hamilton, Ontario, Canada",0.0,85.32,725.1,262.3,0.0,1072.72,Government aircraft
70890,"Accompany the Prime Minister to government events in Montreal, Halifax, St. John's and Toronto",2023-03-12,2023-03-17,"Montréal, Quebec, Canada; Halifax, Nova Scotia, Canada; St. John's, Newfoundland And Labrador, Canada; Toronto, Ontario, Canada",0.0,98.37,1043.32,443.6,0.0,1585.29,Government aircraft
70895,Accompany the Prime Minister to government events in Vancouver and Winnipeg,2023-03-01,2023-03-03,"Vancouver, British Columbia, Canada; Winnipeg, Manitoba, Canada",0.0,99.84,594.14,158.8,0.0,852.78,Government aircraft
70896,"Accompany the Prime Minister to government events in Montreal, Halifax, St. John's and Toronto",2023-03-12,2023-03-17,"Montréal, Quebec, Canada; Halifax, Nova Scotia, Canada; St. John's, Newfoundland And Labrador, Canada; Toronto, Ontario, Canada",0.0,83.22,1043.32,443.1,0.0,1569.64,Government aircraft
70900,"Accompany the Prime Minister to government events in Vaughan, Longueuil and Halifax",2023-02-21,2023-02-24,"Vaughan, Ontario, Canada; Longueuil, Quebec, Canada; Halifax, Nova Scotia, Canada",0.0,41.45,918.0,261.5,0.0,1220.95,Government aircraft
70909,"Accompany the Prime Minister to government events in Toronto, Montreal and Halifax",2023-02-21,2023-02-24,"Toronto, Ontario, Canada; Montréal, Quebec, Canada; Halifax, Nova Scotia, Canada",0.0,34.14,918.0,392.8,0.0,1344.94,Government aircraft
70910,Accompany the Prime Minister to government events in Vancouver and Winnipeg,2023-03-01,2023-03-03,"Vancouver, British Columbia, Canada; Winnipeg, Manitoba, Canada",0.0,36.56,594.14,199.15,0.0,829.85,Government aircraft
70911,"Accompany the Prime Minister to government events in  Montreal, Halifax, St. John's, Toronto and Guelph",2023-03-12,2023-03-17,"Montréal, Quebec, Canada; Halifax, Nova Scotia, Canada; St. John's, Newfoundland And Labrador, Canada; Toronto, Ontario, Canada; Guelph, Ontario, Canada",0.0,0.0,1055.97,501.8,0.0,1557.77,Government aircraft
70946,"Accompany Prime Minister to government events in Montreal, Halifax, St. John's, Toronto and Guelph",2023-03-12,2023-03-17,"Montréal, Quebec, Canada; Halifax, Nova Scotia, Canada; St. John's, Newfoundland And Labrador, Canada; Toronto, Ontario, Canada; Guelph, Ontario, Canada",0.0,0.0,937.68,558.4,0.0,1496.08,Government aircraft
70952,"Accompany the Prime Minister to government events in Montreal, Val-d'Or, Quebec City and Peterborough ",2023-04-02,2023-04-06,"Montréal, Quebec, Canada; Val-d'or, Quebec, Canada; Quebec City, Quebec, Canada; Peterborough, Ontario, Canada",0.0,345.71,1310.7,452.4,0.0,2108.81,Government aircraft
70953,"Accompany the Prime Minister to government events in Toronto, Winnipeg, Regina, Vancouver",2023-04-11,2023-04-15,"Toronto, Ontario, Canada; Winnipeg, Manitoba, Canada; Regina, Saskatchewan, Canada; Vancouver, British Columbia, Canada",0.0,62.04,1283.93,511.0,0.0,1856.97,Government aircraft
70962,Advance trip and accompany the Prime Minister to government events in Winnipeg and Regina,2023-04-09,2023-04-14,"Winnipeg, Manitoba, Canada; Regina, Saskatchewan, Canada",1017.01,92.4,1337.95,598.75,12.34,3058.45,Government aircraft used for part of the trip
70970,"Accompany the Prime Minister to government events in Saskatoon, Windsor, and Trois Rivieres",2023-01-15,2023-01-18,"Saskatoon, Saskatchewan, Canada; Windsor, Ontario, Canada; Trois Rivières, Quebec, Canada",0.0,87.09,542.15,125.5,0.0,754.74,Government aircraft
70974,"Accompany the Prime Minister to government events in Montreal, Quebec City, Toronto and Peterborough ",2023-04-02,2023-04-07,"Montréal, Quebec, Canada; Quebec City, Quebec, Canada; Toronto, Ontario, Canada; Peterborough, Ontario, Canada",0.0,144.87,1125.02,400.5,0.0,1670.39,Government aircraft
70977,Advance trip to government events in Ottawa,2023-02-17,2023-02-17,"Ottawa, Ontario, Canada; Bromont, Quebec, Canada",0.0,146.4,0.0,82.5,0.0,228.9,Government vehicle
70983,"Accompany the Prime Minister to government events in Montreal, Val-d'Or and Quebec City ",2023-04-01,2023-04-03,"Montréal, Quebec, Canada; Val-d'or, Quebec, Canada; Quebec City, Quebec, Canada",856.35,121.84,595.01,270.8,0.0,1844.0,Government aircraft used for part of the trip
70985,"Accompany the Prime Minister to government events in Montreal, Val-d'Or, Quebec City, Toronto and Peterborough ",2023-04-02,2023-04-06,"Montréal, Quebec, Canada; Val-d'or, Quebec, Canada; Quebec City, Quebec, Canada; Toronto, Ontario, Canada; Peterborough, Ontario, Canada",0.0,141.5,1135.73,476.3,0.0,1753.53,Government aircraft
70986,"Accompany the Prime Minister to government events in Halifax, Montreal, Val-d'Or, Quebec City and Toronto",2023-03-29,2023-04-06,"Halifax, Nova Scotia, Canada; Montréal, Quebec, Canada; Val-d'or, Quebec, Canada; Quebec City, Quebec, Canada; Toronto, Ontario, Canada",2378.39,94.81,2086.87,1074.3,0.0,5634.37,Government aircraft used for part of the trip
70988,"The Right Honourable Justin Trudeau travels to government events in Montreal, Val-d'Or, Quebec City, Toronto, and Peterborough ",2023-04-02,2023-04-06,"Montréal, Quebec, Canada; Val-d'or, Quebec, Canada; Quebec City, Quebec, Canada; Toronto, Ontario, Canada; Peterborough, Ontario, Canada",0.0,0.0,1304.72,0.0,0.0,1304.72,Government aircraft
70989,"The Right Honourable Justin Trudeau travels to government events in Toronto, Winnipeg, Regina, and Vancouver",2023-04-11,2023-04-15,"Toronto, Ontario, Canada; Winnipeg, Manitoba, Canada; Regina, Saskatchewan, Canada; Vancouver, British Columbia, Canada",0.0,0.0,1283.93,0.0,0.0,1283.93,Government aircraft
70990,"Accompany the Prime Minister to government events in Halifax, Montreal, Val-d'Or and Quebec City",2023-04-02,2023-04-04,"Halifax, Nova Scotia, Canada; Montréal, Quebec, Canada; Val-d'or, Quebec, Canada; Quebec City, Quebec, Canada",0.0,275.28,595.01,270.7,0.0,1140.99,Government aircraft used for part of the trip
70991,Accompany the Prime Minister to government events in Vancouver and Winnipeg ,2023-03-01,2023-03-03,"Winnipeg, Manitoba, Canada; Vancouver, British Columbia, Canada",0.0,0.0,594.14,48.43,0.0,642.57,Government aircraft
70992,Accompany the Prime Minister to government events in Moncton and Halifax,2023-03-29,2023-03-31,"Moncton, New Brunswick, Canada; Halifax, Nova Scotia, Canada",0.0,58.65,387.67,204.9,0.0,651.22,Government aircraft
71009,Accompany the Prime Minister to government events in Longueuil and Halifax,2023-02-22,2023-02-23,"Longueuil, Quebec, Canada; Halifax, Nova Scotia, Canada",485.34,110.63,296.32,102.45,0.0,994.74,Government aircraft used for part of the trip
71012,"Accompany the Prime Minister to government events in Regina, Winnipeg and Vancouver",2023-04-11,2023-04-15,"Regina, Saskatchewan, Canada; Winnipeg, Manitoba, Canada; Vancouver, British Columbia, Canada",0.0,42.79,1273.93,434.8,0.0,1751.52,Government aircraft
71024,Accompany the Prime Minister to government events in St. Thomas,2023-04-21,2023-04-21,"London, Ontario, Canada; St. Thomas, Ontario, Canada",0.0,37.8,0.0,23.9,0.0,61.7,Government aircraft
71026,"Accompany the Prime Minister to government events in Regina, Winnipeg and Vancouver",2023-04-11,2023-04-14,"Regina, Saskatchewan, Canada; Winnipeg, Manitoba, Canada; Vancouver, British Columbia, Canada",916.87,138.25,913.12,294.4,0.0,2262.64,Government aircraft used for part of the trip
71032,Accompany the Prime Minister to government events in Halifax and Moncton,2023-03-29,2023-03-31,"Halifax, Nova Scotia, Canada; Moncton, New Brunswick, Canada",0.0,45.6,387.67,102.2,0.0,535.47,Government aircraft
71041,"Accompany the Prime Minister to government events in Edmonton, Seoul and Hiroshima",2023-05-15,2023-05-21,"Edmonton, Alberta, Canada; Seoul, South Korea; Hiroshima, Japan",0.0,32.31,0.0,604.65,0.0,636.96,Government aircraft
71049,"Advance trip and accompany the Prime Minister to government events in Halifax, Montreal, Val d'Or, Quebec City and Toronto",2023-03-28,2023-04-06,"Halifax, Nova Scotia, Canada; Montréal, Quebec, Canada; Val D'or, Quebec, Canada; Quebec City, Quebec, Canada; Toronto, Ontario,canada",2378.39,94.81,2086.87,1074.3,0.0,5634.37,Government aircraft used for part of the trip
71055,"Accompany the Prime Minister to government events in Regina, Winnipeg and Vancouver",2023-04-11,2023-04-15,"Regina, Saskatchewan, Canada; Winnipeg, Manitoba, Canada; Vancouver, British Columbia, Canada",0.0,50.12,1273.93,576.1,0.0,1900.15,Government aircraft
71060,"Accompany the Prime Minister to government events in Regina, Winnipeg and Vancouver",2023-04-11,2023-04-15,"Regina, Saskatchewan, Canada; Winnipeg, Manitoba, Canada; Vancouver, British Columbia, Canada",1511.82,94.1,1273.93,575.8,0.0,3455.65,Government aircraft used for part of the trip
71064,"Accompany the Prime Minister to government events in Edmonton, Seoul and Hiroshima",2023-05-15,2023-05-21,"Edmonton, Alberta, Canada; Seoul, South Korea; Hiroshima, Japan",0.0,0.0,0.0,527.33,0.0,527.33,Government aircraft
71081,Accompany the Prime Minister to government events in Winnipeg and London,2023-05-24,2023-05-26,"Winnipeg, Manitoba, Canada; London, Ontario, Canada",594.95,109.81,515.19,188.3,0.0,1408.25,Government aircraft used for part of the trip
71091,"Accompany the Prime Minister to government events in Winnipeg, Toronto and Montreal",2023-05-24,2023-05-26,"Winnipeg, Manitoba, Canada; Toronto, Ontario, Canada; Montréal, Quebec, Canada",0.0,31.9,730.93,352.9,0.0,1115.73,Government aircraft
74526,Attend meetings with stakeholders and ministerial delegation,2023-01-18,2023-01-19,"Calgary, Alberta; Lethbridge, Alberta",591.92,163.65,157.38,170.6,12.43,1095.98,"Please note, that while the service charge ($26.25) for the flight appears, the flight cost of $565.67 does not yet appear on the corporate account. I've been advised to add it in the ""Air Fare"" field above."
74628,"Accompany the Prime Minister to government events in London, Riga, Berlin and Warsaw",2022-03-06,2022-03-11,"London, United Kingdon; Riga, Latvia; Berlin, Germany; Warsaw, Poland",0.0,0.0,0.0,727.6,0.0,727.6,Government aircraft
74642,Accompany the Minister to governement events in Yellowknife and Winnipeg,2022-05-03,2022-05-06,"Yellowknife, Northwest Territories, Canada; Winipeg, Manitoba, Canada",0.0,79.12,546.01,485.25,0.0,1110.38,Government aircraft
74702,Accompany the Minister to attend the Governor Chancellor visit in Stephenville and Toronto,2022-08-22,2022-08-23,"Stephenville, Ontario, Canada; Toronto, Ontario, Canada",0.0,0.0,311.43,35.0,0.0,346.43,Government aircraft
74729,Support and accompany the Minister to government events in Winnipeg and Ottawa,2022-10-02,2022-10-05,"Winnipeg, Manitoba, Canada; Ottawa, Ontario, Canada",484.91,85.0,682.26,218.8,0.0,1470.97,Government aircraft used for part of the trip
74730,"Support and accompany the Minister to government events in Yellowknife, Calgary and Winnipeg",2022-05-03,2022-05-06,"Yellowknife, Northwest Territories, Canada; Calgary, Alberta, Canada; Winnipeg, Manitoba, Canada",0.0,85.63,615.52,316.9,0.0,1018.05,Government aircraft
74734,"Support and accompany the Minister to government events in Yellowknife, Calgary and Winnipeg",2022-05-03,2022-05-06,"Yellowknife, Northwest Territories, Canada; Calgary, Alberta, Canada; Winnipeg, Manitoba, Canada",0.0,0.0,596.07,316.9,0.0,912.97,Government aircraft
74888,Support and accompany the Minister to meet with premiers across the Canada,2023-02-12,2023-02-17,"Deer Lake, Newfoundland And Labrador, Canada; Victoria, British Columbia, Canada; Yellowknife, Northwest Territory, Canada; Calgary, Alberta, Canada; Winnipeg, Manitoba, Canada",0.0,169.27,1072.26,319.7,0.0,1561.23,Government Aircraft
74900,Accompany the Minister to meet with premiers across Canada,2023-02-12,2023-02-17,"Deer Lake, Newfoundland And Labrador, Canada; Victoria, British Columbia, Canada; Yellowknife, Northwest Territories, Canada; Calgary, Alberta, Canada; Winnipeg, Manitoba, Canada",0.0,407.45,1004.07,498.3,0.0,1909.82,Government aircraft 
74916,Support and accompany the Minister to meet with premiers across the Canada,2023-02-12,2023-02-17,"Deer Lake, Newfoundland And Labrador, Canada; Victoria, British Columbia, Canada; Yellowknife, Northwest Territory, Canada; Calgary, Alberta, Canada; Winnipeg, Manitoba, Canada",0.0,169.27,1072.26,319.7,0.0,1561.23,Government Aircraft
74920,Ministerial tour to meet with premiers across Canada,2023-02-12,2023-02-17,"Deer Lake, Newfoundland And Labrador, Canada; Victoria, British Columbia, Canada; Yellowknife, Northwest Territories, Canada; Calgary, Alberta, Canada; Winnipeg, Manitoba, Canada",0.0,40.0,1054.64,598.75,0.0,1693.39,Government Aircraft
74924,Support and accompany the Minister to meet with premiers across the Canada,2023-02-12,2023-02-17,"Deer Lake, Newfoundland And Labrador, Canada; Victoria, British Columbia, Canada; Yellowknife, Northwest Territories, Canada; Calgary, Alberta, Canada; Winnipeg, Manitoba, Canada",0.0,254.26,1012.64,280.4,0.0,1547.3,Government Aircraft
77263,To attend various meetings,2023-01-04,2023-01-19,"Ottawa, Ontario; Gatineau, Québec, Canada",0.0,141.5,0.0,0.0,0.0,141.5,Parking Charges
77264,To attend various meetings,2023-01-24,2023-03-02,"Ottawa, Ontario; Gatineau, Quebec, Canada",0.0,207.0,0.0,0.0,0.0,207.0,Parking Charges
77290,To attend various meetings,2023-01-20,2023-04-04,"Ottawa, Ontario; Gatineau, Quebec, Canada",0.0,148.09,0.0,0.0,0.0,148.09,Parking Charges
77310,To attend various meetings,2023-04-11,2023-05-11,"Ottawa, Ontario; Gatineau, Quebec, Canada",0.0,223.5,0.0,0.0,0.0,223.5,Parking Charges
79539,To seek feedback and comments from Indigenous communities regarding a National Indigenous Research Program,2019-07-28,2019-08-03,"Yellowknife & Inuvik, Northwest Territories, Canada",3330.86,56.6,1059.9,829.1,70.06,5346.52,Previous Period
83615,To attend the Gartner Chief Information Officer Forum and to attend the Joint Councils/Public Sector Chief Information Officer Council meetings.,2020-02-21,2020-02-27,"Toronto, Ontario, Canada & Phoenix, Arizona, United States",467.44,47.3,1254.55,759.84,168.0,2697.13,"Other transportation: Taxi (Uber)
Other expenses: Parking"
83664,Ministerial transportation,2020-11-03,2020-11-06,"Quebec City, Quebec, Canada; Montréal, Quebec Canada",0.0,0.0,173.4,141.4,6.4,321.2,Other expenses: road toll fee
86714,Meetings with federal government officials,2012-01-17,2012-01-20,"Ottawa, On; Vancouver, Bc",795.33,129.84,499.19,334.85,202.24,1961.45,"See entry ""Air Canada East-West Connector Flight Pass for January 2012 - unlimited flights"""
86723,Meetings with federal government officials,2012-01-23,2012-01-26,"Winnipeg, Mb; Ottawa, On",1532.49,0.0,497.52,279.2,126.0,2435.21,"See entry ""Air Canada East-West Connector Flight Pass for January 2012 - unlimited flights"""
86761,Meetings with federal and provincial government officials,2012-03-06,2012-03-08,"Ottawa, On; Winnipeg, Mb",1164.78,94.5,354.82,247.3,0.0,1861.4,"See entry ""Air Canada East-West Connector Flight Pass for March 2012 - unlimited flights"""
86797,Meetings with federal government officials,2012-05-07,2012-05-09,"Winnipeg, Mb; Ottawa, On",2184.8,56.5,296.27,219.75,0.0,2757.32,"See entry ""Air Canada East-West Connector Flight Pass for May 2012 - unlimited flights"""
86829,Meetings with federal and provincial officials,2012-06-19,2012-06-21,"Ottawa, On; Winnipeg, Mb",3009.06,94.5,354.82,224.95,0.0,3683.33,"See entry ""Air Canada East-West Connector Flight Pass for June 2012 - unlimited flights"""
86850,"Meetings with federal, provincial, municipal, private sector and community representatives",2012-07-17,2012-07-19,"Winnipeg, Mb; Churchill, Mb",2970.57,94.5,300.91,235.35,0.0,3601.33,"See entry ""Air Canada East-West Connector Flight Pass for July 2012 - unlimited flights"""
